index,id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count
160,1.38487E+18,"@MikeGal08570992 @JacquiDelaney @emmadeady Noone is owed a job; a concept that a lot people that lived through the so called Alberta advantage need to get through their thick skulls.  IF your skill set is still useful great, if not you need to retrain because I am not keeping you around as charity It is called capitalism",,2021-04-21T14:13:50.000Z,,0,0,2,0
161,1.38487E+18,"Yes you can support my Edmonton City Councilor election campaign regardless of where you live! Please consider donating to we have a strong start and adequate supplies for canvassing. Must be Alberta resident to donate. Thanks for the #yegVote support!
https://t.co/aJ6L4zKaa3 https://t.co/nhtr5COuls",,2021-04-21T13:59:21.000Z,,2,1,0,1
162,1.38487E+18,"Donate. Fundraise. Share.
Month of Dreams is an annual event held in May to create awareness around The Rainbow Society of Alberta’s Wish-Granting Program. All proceeds from this fundraiser will go towards giving the gift of hope. https://t.co/fch9tJnmoz",,2021-04-21T13:55:05.000Z,,1,0,0,1
163,1.38484E+18,"3. @SSACHockey @KofCHockey @mlachockey @cac_hockey @EGHA_hockey 

🏒Here’s where teams or local clubs can donate🥅: https://t.co/5XPLCxTIhR",,2021-04-21T11:45:52.000Z,,6,1,0,2
164,1.38476E+18,"Looking forward to seeing our #OpARTEMIS crew with their new looks? Updates will be on our Go Fund Me page! @RoyalCanNavy is #ReadytoHelp 

https://t.co/rUjLtKsLaX

@HMCSNCSMCalgary 
@cityofcalgary 
@calgaryherald 
@CBCCalgary https://t.co/kwDf2Kv4Pv",,2021-04-21T06:27:32.000Z,,0,0,0,0
165,1.38474E+18,"Hey Calgary, we need your help. This Saturday’s. Please come by this Saturday, bring a donation by in our support for the people of St.Vincent. https://t.co/XpsS5ONBm7",,2021-04-21T05:12:28.000Z,,2,0,2,1
166,1.38472E+18,Local charity providing devices for at-home learning to fill equity gaps school boards can't https://t.co/XnhqRDhIZk #yyc #COVID19AB,,2021-04-21T04:10:06.000Z,,6,1,0,3
167,1.38472E+18,Local charity providing at-home learning devices to fill equity gaps https://t.co/mulSvhP3Mh #yyc #COVID19AB,,2021-04-21T03:53:42.000Z,,0,0,0,1
168,1.38469E+18,@CMOH_Alberta @shandro Please consider paying it forward by donating to Gavi vaccine alliance Covid program #vaccinepayitforward https://t.co/vaUuXzitgr,,2021-04-21T02:08:07.000Z,,0,0,0,0
169,1.38466E+18,Minister Toews @Alberta_Finance are you absolutely NUTS???? Stupidest goddamned thing I have EVER heard of 🤬🤡🤬🤡Your dumbassed asinine comment just earned the @albertaNDP ANOTHER $100 donation.  Trudeau should have just left you idiots and this province to twist in the wind 🤬 https://t.co/Xg0aGrEpNn,,2021-04-21T00:19:31.000Z,,11,0,3,6
170,1.38465E+18,"COVID-19: Calgarians donate computers to help kids with return to online learning https://t.co/skThGnfJ1f
Gar Gar you would be a great addition to City Council!",,2021-04-20T23:47:15.000Z,,0,0,0,0
171,1.38465E+18,"An excellent initiative by Calgary’s Youth Empowerment &amp; Skills Centre.

https://t.co/PmqMy6JhWi",,2021-04-20T23:09:00.000Z,,60,4,37,8
172,1.38463E+18,"Because of the pandemic, we're starting to see computers &amp; internet access as basic needs, not luxury. With this donation, @myunitedway provided over 400 Chromebooks to students in 23 schools across Alberta. Thank you @atbfinancial for supporting students in need. #DoLocalGood https://t.co/dVty9NdTzV",,2021-04-20T22:20:40.000Z,,27,0,0,4
173,1.38463E+18,"UCalgary Giving Day is April 22. Join us in creating an exciting, dynamic tomorrow by making a gift today. 
All gifts up to $2,500 will be matched, dollar for dollar, while matching funds last from now through April 22.
Donate https://t.co/7m90F9CZko
#UCalgaryGivingDay #yycarts https://t.co/7lxbBQpdbD",,2021-04-20T22:15:03.000Z,,0,0,0,1
174,1.38461E+18,@Jantafrench Yes. So the Feds can donate more billions to the Alberta’s poor UCP instead of the entitled working families.,,2021-04-20T21:02:05.000Z,,6,0,0,1
175,1.38461E+18,"Drink beer and support first responders at the same time?!
We'll talk to @bearhillbrewing about their charity beer ""First Call"", now available in liquor stores and brewpubs in #ab like @campiobrewing in #yeg.
That's at 5:20 on @CBCRadioActive.
#yeg #yegfood #craftbeer #beer https://t.co/54xvdIXzHj",,2021-04-20T20:55:57.000Z,,6,0,1,4
176,1.38461E+18,Lorna has been quilting up a storm for charity! She has made 8 quilts so far and has also gone back to work part-time. Lorna has been a volunteer since 2019 and has spent 100 hours volunteering at YYC. Thanks for the update! https://t.co/7KaOfM7RIM,,2021-04-20T20:36:00.000Z,,15,0,1,0
177,1.3846E+18,"Spring is upon us, and that means spring cleaning! Communities need a good cleaning too, so The Calgary Drop-In Centre will be at select City of Calgary Community Cleanups. 
Have some spring cleaning items you’d like to donate, learn more at https://t.co/A65Neqh32Y https://t.co/5tQbuN3ql7",,2021-04-20T20:15:08.000Z,,3,0,1,0
178,1.3846E+18,"Support numismatics!  Donate until this Thursday, April 22 https://t.co/7rFfCqPiN5 #numismatics https://t.co/wlgYhKpRcI",,2021-04-20T20:14:55.000Z,,0,0,0,0
179,1.3846E+18,Thanks for all your support! Looking for a way to help build a better Alberta? Join us by making a donation: https://t.co/tBDz6ZFsFF #calgaryelbow https://t.co/2V8zTnYkP1,,2021-04-20T20:02:47.000Z,,3,0,0,1
180,1.3846E+18,"As part of our 40 Weeks of Giving, Bob Balderston, Westland Hythe Branch Manager, presented a donation to Joann Rueckert, President of the Hythe Legion #93! The Legion supports Veterans and their families, and provide essential services within our communities. #hythe #hytheab #ab https://t.co/g5VeyUCGMB",,2021-04-20T19:50:03.000Z,,2,0,0,1
181,1.38459E+18,Our books have arrived to deliver to low income schools in #yyc! 2000 books are heading out the doors of @TEPFoundation in the next two weeks from a recent donation! https://t.co/D8ecj9XPKw,,2021-04-20T19:20:00.000Z,,12,1,0,0
182,1.38458E+18,"https://t.co/js4rlw0e93
Please donate to save Dinny the Dinosaur - Calgary Zoo's oldest occupant and a historic sculpture from 1935 @calgaryzoo https://t.co/qk8f2Inylb",,2021-04-20T19:05:32.000Z,,0,0,0,0
183,1.38458E+18,#GPRC received a tractor-trailer truck donation from #RyTyDevelopments. 🚛This impactful donation will help the College address the soaring demand for truck drivers in Alberta &amp; will allow students to start their pathway to a rewarding career➡️https://t.co/biu6r45il6 #MELT #abpse https://t.co/L9QGDodbCe,,2021-04-20T18:59:32.000Z,,2,0,0,0
184,1.38458E+18,"We are currently at The Superstore in the NE here in #Calgary #YYC. We’re shopping for food hampers that will go out this week! 

If you want to donate, we have 16 hamper requests to fill this week. 

#Help #CommunityPantry #AB #abed #Abgov #abhealth #AbLeg #abpoli #COVID19 #Hope",,2021-04-20T18:41:04.000Z,,5,0,1,3
185,1.38457E+18,"Due to COVID 19 &amp; schools having to move to online, @HarvestHillsYYC is in need of electronic devices to help those families in need. They are looking for 30 laptops, can you #help fill this donation? 

#donate #ERA #yyc https://t.co/wZyMMhOaPs",,2021-04-20T18:10:21.000Z,,8,0,1,5
186,1.38457E+18,"Provide motivation to those impacted by PD by donating today. 

You can donate online or simply text HOPE to 80100 to donate $10 or $25 to Parkinson Association of Alberta. 

#circleofhelp #parkinsons #ParkinsonAwarenessMonth https://t.co/zAYIXg6cwT",,2021-04-20T18:01:42.000Z,,3,0,0,2
187,1.38457E+18,"We want to continue to represent, support, and grow Alberta's entire organic industry, and your support will help us do that. Be an #OrganicHero and make a donation today: https://t.co/uAsnhn7cAH https://t.co/NlGqCK9QFG",,2021-04-20T17:53:34.000Z,,1,0,0,0
188,1.38456E+18,"If you live in Ward sipiwiyiniwak (SW #yeg, former Ward 5 + Ward 1 mix), you would do really well to vote for Giselle. We've co-organized festivals together, and I know she'd be a very compassionate and caring City Councillor. Sign up and donate if you can!

#yegcc #abpoli https://t.co/bbCoDJPNuZ",,2021-04-20T17:46:47.000Z,,2,0,0,1
189,1.38456E+18,"SAILORS CLIP FOR CHARITY
The Royal Canadian Navy crews of #HMCSCalgary and Combined Task Force-150 on #OpARTEMIS have joined forces in support of the Calgary’s namesake charity, the Calgary Foothills Burn Unit. Read more: https://t.co/TSdRf7KBV0 https://t.co/GbgkjKFFpI",,2021-04-20T17:32:50.000Z,,4,1,0,0
190,1.38456E+18,"It's been a tough year for post-secondary students. If you are able, please make a donation by April 22. Eligible gifts will be matched up to $2500! https://t.co/1UrJVkb9Fu https://t.co/lYwHIqeoBf",,2021-04-20T17:28:33.000Z,,2,0,0,1
191,1.38456E+18,"#UCalgaryGivingDay is this Thurs April 22. You can direct your donation to any number of funds, including the Department of Philosophy Undergraduate Award to support an Honours, major or minor Philosophy program! https://t.co/OhcPD4TO4x https://t.co/HHl7vtbCTP",,2021-04-20T17:26:00.000Z,,1,0,0,1
192,1.38455E+18,"Like us?
Your UCalgary is for Galleries – support to Nickle Galleries Exhibitions and Programs Fund enriches teaching, research and experiential learning at UCalgary and beyond.  Your #UCalgaryGivingDay gift takes us further!  

Donate here: https://t.co/jG1dSVrcTv https://t.co/rR6x9CzKK1",,2021-04-20T17:10:03.000Z,,0,1,0,0
193,1.38453E+18,"Each year, the Shaw Charity Classic crowns one golf champion and over 200 charity winners. ISC is a participating Shaw Birdies for Kids presented by AltaLink charity partner. 

Donate today and have your donation matched up to 50%! https://t.co/NaYXFMrso0
 @ShawInfo https://t.co/TK0qGzYIJa",,2021-04-20T15:15:13.000Z,,0,0,0,0
194,1.38451E+18,"NES Fircroft Canada have been hosting an annual Robert Burns event in support of the Alberta Children's Hospital for seven years. This year was an exceptional effort and we raised an amazing $14,355.

#NESFircroft #Charity #RobertBurns #AlbertaChildren... https://t.co/laBaViYnWm https://t.co/iSV7vlqQb7",,2021-04-20T14:29:21.000Z,,0,0,0,0
195,1.38451E+18,"Cool news in NW Calgary! @BownessHighCBE is bringing back their football program! Donate today and help get some Bowness students on the gridiron this fall. #yyc #yycfootball 
https://t.co/WwoUx5qGTB",,2021-04-20T14:25:02.000Z,,6,0,0,1
196,1.3845E+18,"#SERVICESPOTLIGHT Free companion animal care items, including food, to help keep pets safe and happy at home during COVID-19. Apply to access the program or donate to it. https://t.co/ztZinKsUg2 
#alberta #JustContact211 #HelpStartsHere #MaketheRightCall #yyc #calgary https://t.co/9bMsXUOudP",,2021-04-20T13:44:48.000Z,,4,0,0,6
197,1.38449E+18,Be a good human 💚 #bethechange #kindness #dothings #withlove #kcco #chivenation #kccocalgary #yyc #calgary #alberta #canada #thechive #thechivecalgary #kcco_calgary https://t.co/YB82Eg8shU,,2021-04-20T13:01:57.000Z,,0,0,0,0
198,1.38447E+18,Have you registered to be a part of #RumbleAlberta this summer? Explore our great province and give back to charity at the same time. Learn more here: https://t.co/OjNk9T7oQg #Alberta,,2021-04-20T11:17:25.000Z,,0,0,0,0
199,1.38439E+18,"1/2 Thank you so much to all the generous Calgarians for making it possible to ensure 93 low income families w/ at risk youths have the technology needed to access their online learning today 
#yyc #yyccc 
https://t.co/YdXC4V7HgJ",,2021-04-20T05:58:43.000Z,,35,1,0,11
200,1.38436E+18,"Only few more days left to get donation matching. Please donate to set up Sikh Studies.

#FarmersProtest  

https://t.co/VOD7n1uBBb",,2021-04-20T04:07:24.000Z,,0,0,0,0
201,1.38433E+18,"While a nice headline, the election WON""T be held today.

Premier Kenney is threatening his Caucus with a snap election though, and we need to be ready. Donate here: https://t.co/7yjlYbFWZV 

#ableg #abpoli #abndp

https://t.co/1NMUbj6bDm",,2021-04-20T02:00:00.000Z,,63,2,3,11
202,1.38431E+18,"Happy Birthday, I think I'm late.  Crap 
I think we all need to celebrate my with a donation.
@JanisIrwin, I can count on you to put out the challenge

 @RachelNotley 
#AbLeg 
#NDP 
#rachelwasright https://t.co/nzoG0ZvdHa",,2021-04-20T00:58:07.000Z,{'place_id': '53504716d445dcad'},2,0,0,0
203,1.38429E+18,"I was outside filming myself for #yegVote campaign videos.  After one of them a gentleman walking by yelled ""good job!!!"" 🥰

Please donate so I can afford a lawn sign that I can hopefully put in his lawn. Must be Alberta resident. 

https://t.co/IR6UTgnClW

#yegWomen #Filipina https://t.co/mbPwCjCmdU",,2021-04-19T23:55:07.000Z,,11,2,1,3
204,1.38429E+18,"#WalkHerWay5K update: we’re 1/3 of the way to our goal of raising $50,000 to support women throughout #AB and beyond who must travel to #yeg for cancer care. Can you help?

- Register to run/walk
- Donate: https://t.co/7gZ1Bjn028
- Spread the word 

@yegchf #abhealth https://t.co/kJotbcv7Gf",,2021-04-19T23:36:37.000Z,{'place_id': '6a6d896ba1cb5dc4'},4,0,0,0
205,1.38428E+18,"Find out why this year's charity, Ronald McDonald House Charities Alberta means so much to the employees of Rifco. https://t.co/gPfIR7pGig
@rmhcalberta #keepingfamiliesclose #ronaldmcdonaldhouse https://t.co/h7U4NiAvpq",,2021-04-19T22:39:29.000Z,,2,1,0,0
206,1.38427E+18,"Thanks .@TanyYao for supporting .@CanadasLifeline
by making a non-remunerated blood donation #abpoli https://t.co/RzoT6Vu0h1",,2021-04-19T22:14:15.000Z,,0,0,0,0
207,1.38426E+18,"@HowLongWasIOut @CMOH_Alberta Lets play a better game.  For every peer reviewed and published medical journal article supporting the use of ivermectin for COVID19 you can produce, I will donate $5 to the Stollery Children's Hospital.",,2021-04-19T21:40:46.000Z,,0,0,1,0
208,1.38426E+18,"We are your UCalgary — and your support takes us further. When you donate to the University of Calgary, you’re investing in the community. #ucalgarygivingday Donate before midnight on April 22, at https://t.co/mY4lX7EgfV https://t.co/TPFK7sJc0A",,2021-04-19T21:35:04.000Z,,0,0,0,0
209,1.38426E+18,"Did you know over 4,500 Canadians are waiting for an organ or tissue transplant? By becoming a donor, you can save up to eight lives. 

National Organ and Tissue Donation Awareness Week is a great time to register: https://t.co/7FytPBPftZ

#OrgansTissuesForLife #AB https://t.co/2lQJXTk7ND",,2021-04-19T21:33:04.000Z,,0,0,0,0
210,1.38425E+18,"#UCalgaryGivingDay is April 22! It’s a time to come together and make extraordinary things happen — for students, researchers &amp; the community. Give early and double your impact while funds last – donate directly to Bone &amp; Joint Health Research here:  https://t.co/ZTa1XaIVgi https://t.co/9SW6e5vj94",,2021-04-19T21:00:01.000Z,,0,0,0,0
211,1.38424E+18,"Did you know over 4,500 Canadians are waiting for an organ or tissue transplant? By becoming a donor, you can save up to eight lives. 

National Organ and Tissue Donation Awareness Week is a great time to register: https://t.co/kPf7GcYq5N

#OrgansTissuesForLife https://t.co/FD7WkpI801",,2021-04-19T20:30:24.000Z,,4,0,0,4
212,1.38424E+18,"#UCalgaryGivingDay is back on April 22!

Flexible funds are needed to allow the #UCalgaryCMF department to invest in the student experience, research, and strategic initiatives. Donate to the Department of Communication, Media and Film Impact Fund today: https://t.co/7tc5oOjtcw https://t.co/RXuIOjJDeY",,2021-04-19T20:22:12.000Z,,1,0,0,0
213,1.38423E+18,"Volunteers at @SOSAlberta advocate tirelessly for equitable public ed in #alberta. They spread knowledge and create resources to empower and mobilize communities. We need orgs like SOS. Please donate now &amp; get a #ABStudentsDeserveBetter lawn sign. #abed 
https://t.co/cwIaB4FhhH https://t.co/osbUiATrXL",,2021-04-19T19:58:01.000Z,,7,0,0,2
214,1.38422E+18,"💙The 18th Annual #SmilingBlueSkies Walk for Canine Cancer in #Calgary has gone virtual! Donations support our quest to find more + better ways to deal with and understand canine #cancer.

🐾Everyone is welcome! 

👇Donate or join a virtual team today:  https://t.co/y1Ofd2AZzW. https://t.co/qvO0DJ1n91",,2021-04-19T19:15:28.000Z,,3,0,1,2
215,1.3842E+18,"Earth Day 2021 is almost here!! This week we’ll donate 5% from every purchase to @treecanada to green our communities and protect our wildlife #fightclimatechange @ Okotoks, Alberta https://t.co/SSMeNygvFy",,2021-04-19T17:44:50.000Z,,1,0,0,0
216,1.3842E+18,"Did you know that you can donate to the Alberta Diabetes Foundation online? As a donor, you can use CanadaHelps to manage your own fundraisers for causes you believe in. We hope that we can work together to cure diabetes for good! Click the link in our bio to donate today. https://t.co/AjKFRM3GPe",,2021-04-19T17:33:05.000Z,,1,0,0,0
217,1.38419E+18,"Stand out above the crowd and help raise money for charity by doing our Corporate Food Challenge! Check us out at https://t.co/TscEzAg4P7
#yyc #yyccorporatefoodchallenge #yycfundraising #yychr #yycnow #yyccharity #yycbusinesses #yycgivesback https://t.co/FzH4eyTIkx",,2021-04-19T16:57:23.000Z,,0,0,0,0
218,1.38418E+18,"Did you know over 4,500 Canadians are waiting for an organ or tissue transplant? By becoming a donor, you can save up to eight lives. 

National Organ and Tissue Donation Awareness Week is a great time to register: https://t.co/PDSvQYKQ8e

#OrgansTissuesForLife https://t.co/CcfP1TkNeI",,2021-04-19T16:23:07.000Z,,0,1,0,0
219,1.38418E+18,"Generous donation to help students!
COVID-19: Calgarians donate computers to help kids with return to online learning - Calgary | https://t.co/PJnIlTmmFS https://t.co/16dcOIiLuu",,2021-04-19T16:05:18.000Z,,5,0,0,2
220,1.38417E+18,"Préparez vos clubs de golf pour l’Alberta Charity Golf Practice Round de BGIS au Belvedere Golf &amp; Country Club, qui soutient la Fondation TELUS Friendly Future!

Pour plus de détails et des occasions de commandite, communiquez avec ABCharityClassic@bgis.com",,2021-04-19T15:59:44.000Z,,0,0,0,0
221,1.38417E+18,"Get your golf clubs ready for BGIS's Alberta Charity Golf Practice Round at Belvedere Golf &amp; Country Club supporting TELUS Friendly Future Foundation! Join us for a day that's more than just golfing.
For details &amp; sponsorship opportunities, contact ABCharityClassic@bgis.com https://t.co/ZlbOWkaeRz",,2021-04-19T15:59:28.000Z,,4,0,1,2
222,1.38417E+18,"We are doing some more spring cleaning... get the cans and bottles picked up and make a donation at the same time! #yeg #supportlocal @CityofEdmonton #alberta 
https://t.co/qwNtc6J2QH",,2021-04-19T15:47:11.000Z,,0,0,0,0
223,1.38417E+18,"Like us?
Your UCalgary is for Galleries – support to Nickle Galleries Exhibitions and Programs Fund enriches teaching, research and experiential learning at UCalgary and beyond.  Your #UCalgaryGivingDay gift takes us further!  

Donate here: https://t.co/QlEXowZI7j https://t.co/LNj07A8vfh",,2021-04-19T15:38:35.000Z,,0,0,0,0
224,1.38417E+18,For those of us who have been reading voraciously during COVID - this is most welcome news. Not only a place to donate gently read books - a source for more! #reading #yyc https://t.co/CzlwI0WJEB,,2021-04-19T15:24:59.000Z,,2,0,1,1
225,1.38417E+18,"We are in @globeandmail!  Alberta restaurants have banded together to weather COVID shutdowns. #PoutineWithPurpose event has morphed into a multicity poutine campaign for food security charity @MealshareTeam.""

Thank you to @dansgoodside! 
https://t.co/4zLlzyVXuJ",,2021-04-19T15:21:37.000Z,,15,1,0,3
226,1.38415E+18,"@TonyMarinaro Bench Drouin, Rest Weber and put Jon Merrill in his spot (he's used to right side first pairing), Make Allen starter, Evans in for Staal...?donate playoff spot to Calgary 🙃 it's over for Price, Weber, &amp; Drouin after this year...",,2021-04-19T14:40:42.000Z,,0,0,0,0
227,1.38415E+18,"Did you know over 4,500 Canadians are waiting for an organ or tissue transplant? By becoming a donor, you can save up to eight lives. National Organ and Tissue Donation Awareness Week is a great time to register: https://t.co/TfFiZCoHrA #OrgansTissuesForLife https://t.co/rEUYSgH89n",,2021-04-19T14:31:14.000Z,,0,0,0,0
228,1.38414E+18,"Gar Gar with Youth Empowerment and skills said it’s tough to hear from some families who have to choose which of their children get access to the device the family is sharing. #COVID19AB #LearnFromHome #ComputersDonated #yyc
https://t.co/KrlP6K5g5P",,2021-04-19T13:37:02.000Z,,1,0,0,0
229,1.38406E+18,"Hi everyone 
I had recovered from COVID in October 2020. I don’t know if I’m still eligible for plasma donation. That, doctor has to decide but m open for it. #AB+ve 
#Delhi #Ghaziabad",,2021-04-19T08:17:56.000Z,,1,0,4,1
230,1.38405E+18,@jkenney @CMOH_Alberta Can we have the option to donate our shot to teachers and firefighters under 40? I'd donate mine and wait for the next option.  Thoughts??,,2021-04-19T08:00:44.000Z,,1,0,0,0
231,1.384E+18,@markgib007 @writingincanada @edmontonjournal @jkenney @CMOH_Alberta No. They are spinning a yarn and want people to donate to them so they have more money. That church cult too. The public doesn’t get much info about pending cases. JCCF won’t win or the case will be dropped at some point,,2021-04-19T04:10:31.000Z,,0,0,0,0
232,1.38399E+18,"Happy I can apparently get AZ as of Tuesday. But is there a way I can donate my dose to a teacher and go to the back of the line? Because that makes more sense and I'd happily do it. 
#VaccinateTeachers #VaccinateEducatorsNow #abed #ableg",,2021-04-19T03:57:50.000Z,,4,0,1,0
233,1.38398E+18,"Until April 22, donate to the Expanding Sikh Studies initiative @sikhstudiesyyc &amp; @UCalgary will match you dollar-for-dollar up to $2,500.

Please join me in supporting this important cause!

https://t.co/jZmofGu3Ms

#SikhHeritageMonth #Vaisakhi https://t.co/Mnr4Tn0UEO",,2021-04-19T03:14:14.000Z,,6,0,0,1
234,1.38398E+18,"@markgib007 @edmontonjournal @jkenney @CMOH_Alberta It will be particularly tough to argue in Alberta, because there have been no real restrictions. Churches were never closed. But JCCF isn’t about winning cases, it’s about siphoning money to their fake charity",,2021-04-19T03:13:46.000Z,,1,0,0,0
235,1.38396E+18,"🎵 What is wrong with the #YYC?!
Don't they like billions funneled to TC Energy?
Those bigwigs needed a bigger salary
So they can donate more...'campaign philanthropy'",,2021-04-19T02:02:17.000Z,,9,0,1,1
236,1.38394E+18,"What if YOU could be part of a group that raises $10,000 for a Calgary charity in just 1 hour?! @100WomenCalgary does that!! 

The commitment is $400 and 4 hours per year! Join them at their next meeting on May 12th!

https://t.co/pk7VOPCXGa https://t.co/aN2HzLgCtv",,2021-04-19T00:30:05.000Z,,0,0,0,0
237,1.38392E+18,"@RobinADupuis @5gatos @JasonPYYC @MichelletypoQ @CarlBoucherKnee @DonDavies I am still a member, but I am very careful to donate only to Alberta NDP. Notley is a very good, pragmatic leader. 

In fact, the 4 Western provincial NDPs have a lot of trouble dealing with the Federal version. It's a thing. Sigh.",,2021-04-18T23:25:23.000Z,,0,0,2,0
238,1.38392E+18,"The National Volunteer Week theme for 2021, The Value of One, The Power of Many, reflects on awe-inspiring acts of kindness by millions of individuals.  IODE Alberta has 101 years of volunteerism to be proud of! Hats off to our dedicated members who donate their time and talents! https://t.co/XfUdn30Ik1",,2021-04-18T23:03:19.000Z,,0,0,0,0
239,1.38392E+18,Declutter for a cause: where to donate your unwanted household items in Calgary https://t.co/nY2ANbaMs7,,2021-04-18T22:57:02.000Z,,0,0,0,0
240,1.38391E+18,"I am not even Albertan but will donate funds to them for sure. If AB would separate myself &amp; my family want in to Alberta. No more Trudeau, no more @fordnation no more Kenney , we can all live free and clear of government oppression. #WildRose all the way. ALL THE WAY https://t.co/lBomJLpUIG",,2021-04-18T22:35:09.000Z,,7,0,2,2
241,1.38391E+18,COVID-19: Calgarians donate computers to help kids with return to online learning – Calgary https://t.co/3VUIZrIJLF,,2021-04-18T22:15:58.000Z,,0,0,0,0
242,1.38391E+18,"COVID-19: Calgarians donate computers to help kids with return to online learning
#Education #News #AlbertaCoronavirus #AlbertaSchools #AlbertaStudents #Chromebooks #Covid #Covid_19 #GarGar #LowIncomeFamilies #OnlineLearning #Technology
https://t.co/yhqQBuxn6B",,2021-04-18T22:14:11.000Z,,0,0,0,0
243,1.38391E+18,"This is such a blessing for some kids that don’t have a computer. It’s very expensive for two kids."" https://t.co/DrJtRiEqsw",,2021-04-18T22:10:47.000Z,,38,0,1,5
244,1.38386E+18,"1st doses for myself and my niece. She is in the 2B high risk category in Alberta and spends her days teaching children. 
Next scheduled appointment is for my brother in BC. Another donation will be sent. https://t.co/JXmRz1mIyX",,2021-04-18T18:53:45.000Z,,0,0,0,0
245,1.38383E+18,"Happy #NationalVolunteerWeek!

We're celebrating all you amazing folks who donate your time, skills and love to organizations across the country. Thank you!

Stay tuned throughout the week, and head to our website for more. https://t.co/Vo0kLzXAfb
#nvw2021 #yyc #yycvolunteer https://t.co/b5gmlp52NK",,2021-04-18T17:00:26.000Z,,4,0,0,1
246,1.38383E+18,"We're teaming up with @italianctrYYC for a great cause during the next Battle of Alberta!

For every panino sold on April 29th, the Italian Centre Shop will donate a panino to support food security in schools led by @EdMattersYYC! https://t.co/7DkLpjvfb8",,2021-04-18T17:00:02.000Z,,52,4,3,13
247,1.38383E+18,"With 10-15 cms of snow in the forecast today we are out delivering homeless pet packs. Pet packs have food, water, blankets, treats, pet first aid kit, coats, boots  #yyc #dogs #cats #calgary #homeless #petpacks #petsarefamily #snow #snowfall #vulnerable #charity #donate https://t.co/nySxSzndXT",,2021-04-18T16:51:17.000Z,,22,1,1,4
248,1.38382E+18,"and I take $10.00 from what I make and donate it. But if you like you can donate any amount by sending an E-transfer to mhauling2013@gmail.com.
Thanks in advance. We can do it
#yyc #yycfoodbank #yycsupportlocal",,2021-04-18T16:48:48.000Z,,1,0,1,0
249,1.38382E+18,"If you want to donate items or volunteer, please send an email to:

Info@HarvestHillsCaresCalgary.Ca 

We can also be reached here on #Twitter #instagram or #Facebook  Where one of our volunteers will reply as soon as we can! #ThankYou #SundayMorning #SundayThoughts #Calgary",,2021-04-18T16:39:54.000Z,,7,1,1,2
250,1.38375E+18,"Together we can build an Alberta that leaves nobody behind!

Donate today 👇🍊
https://t.co/MFVp3a0amK #abpoli #abndp #BetterOffWithRachel #abvote2023 #Rachel2023",,2021-04-18T11:43:00.000Z,,2,0,0,0
251,1.38362E+18,"To donate you can send an etransfer:

Donations@HarvestHillsCaresCalgary.Ca

PayPal or Credit Cards thru our website

https://t.co/NACFd3UKoQ

#AB #Abgov #abhealth #AbLeg #abpoli #Alberta #AlbertaCares #AlbertaStrong #blessed #Canada #Calgary #YQL #CalgaryStrong #YYC #YEG #YYCBiz",,2021-04-18T03:30:01.000Z,,5,0,1,1
252,1.38362E+18,“People need to donate to this organization because they rally do care about little guys and little families like mine. They take the time to help where they can and they make the effort to make the lives of all the people here in Calgary a better place.”,,2021-04-18T03:30:00.000Z,,10,0,1,0
253,1.3836E+18,"Campaigns like this aren’t possible without your support. That’s why today I’m issuing a challenge, let’s raise $2000 by May 1! This would mean 200 donations of just $10! In #Election2021 every dollar will count if we want change! #2000ByThe1st #yyc 

https://t.co/KanxrpPiVk https://t.co/V4hHqxBNan",,2021-04-18T01:45:24.000Z,,0,0,0,0
254,1.38358E+18,"🏞 We never know the journey another person has walked, so be kind to everyone!

~Lynette Mather

#SaturdayThoughts #quote
#bekindtooneanother
#kindnesstrain #givingback 
#Canada #lake #Alberta
#ThinkBIGSundayWithMarsha https://t.co/v4aI45M9sN",,2021-04-18T00:18:41.000Z,,4,0,0,3
255,1.38356E+18,"@BWildeMTL Time for some cohones! Staal out, rest Weber, Drouin out, backup Price... Merill in, Other hungry AHL players in at F, Allen starter. Can we donate the playoff spot to Calgary?",,2021-04-17T23:05:40.000Z,,0,0,0,0
256,1.38353E+18,"Hey #MattamyHomes - did you also donate to Alberta Proud? What about in the US where you also have a prescence? Donate to Trump or ppl like Green/Boebert/Hawley etc?

Hmm? https://t.co/zLDD4pVVEH",,2021-04-17T21:04:07.000Z,,1,0,0,0
257,1.38352E+18,"Filmed this yesterday for @RachelNotley. I've known her for over 40 years and I know the best BDay present we can get her is a progressive government in 2023. 

Donate: 
https://t.co/Swh7lMW6DD

Sign the Card:
https://t.co/2eX6R4NJGp 

Volunteer: 
https://t.co/FytTMK64WN
#abpoli https://t.co/fXcooYwA0L",,2021-04-17T20:33:15.000Z,,17,1,1,2
258,1.38352E+18,"Happy 57th Birthday @RachelNotley!!!🎂

Sign Rachel's card at https://t.co/koKRxD7FM9 🥳

If you're able to donate $57 to mark the occasion, know that it makes a huge difference and will help fuel Rachel's work for #Alberta!🙏

#HBDRachel #BetterOffWithRachel #ableg #yeg #yyc https://t.co/kfieaMoOZs",,2021-04-17T20:20:14.000Z,,45,1,1,6
